name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,id,html,cluster
Biohazard,Massacre,318.0,0.93,10,-10.064,1,853.0,9.37e-05,823.0,159.0,428.0,111.595,,281373,4,63m3W2kr79kmVmavXGwR0D,https://open.spotify.com/track/63m3W2kr79kmVmavXGwR0D,6.0
Sea of Silence - remastered 2012,Gorement,258.0,687.0,7,-7.036,1,335.0,2.25e-05,708.0,584.0,222.0,126.68,,310947,4,2PrKuuxYBhb4TyN8rJ3D0z,https://open.spotify.com/track/2PrKuuxYBhb4TyN8rJ3D0z,6.0
Cries of the Forsaken,Brutality,223.0,891.0,11,-11.472,1,0.08,1.19e-05,855.0,727.0,151.0,129.914,,378107,4,5BWZ5yUgVczHJUL1m0GnwU,https://open.spotify.com/track/5BWZ5yUgVczHJUL1m0GnwU,2.0
Dead Red,Cemetary,255.0,908.0,1,-10.817,1,108.0,1.66e-06,214.0,104.0,233.0,103.374,,254200,4,29gRdSgaOA8AdQLyz2V9dM,https://open.spotify.com/track/29gRdSgaOA8AdQLyz2V9dM,0.0
Where the Rivers of the Madness Stream,Cemetary,198.0,838.0,8,-9.698,1,96.0,3.31e-06,922.0,142.0,404.0,151.314,,274800,4,3moTtYKvE1SYNwjQLoCMTV,https://open.spotify.com/track/3moTtYKvE1SYNwjQLoCMTV,6.0
Nightmare Lake,Cemetary,328.0,777.0,5,-11.1,0,527.0,1.33e-05,589.0,935.0,314.0,119.088,,343360,4,4CR1Cjg500cK4XySYaBI0O,https://open.spotify.com/track/4CR1Cjg500cK4XySYaBI0O,2.0
Now She Walks with the Shadows,Cemetary,319.0,926.0,7,-7.026,1,825.0,5.58e-05,587.0,303.0,673.0,148.495,,142267,4,25pkfcEtYHlgLQWXfn0rwN,https://open.spotify.com/track/25pkfcEtYHlgLQWXfn0rwN,8.0
And Julie Is No More,Cemetary,333.0,878.0,2,-6.684,1,364.0,756.0,625.0,311.0,459.0,98.252,,227800,4,5iVlx2L68zDdOm9DjLCcHq,https://open.spotify.com/track/5iVlx2L68zDdOm9DjLCcHq,0.0
Blood Runs from the Altar,Grotesque,242.0,0.97,2,-8.604,1,91.0,1.67e-06,151.0,153.0,72.0,93.16,,265533,4,7IVtc3I9GxFbBjEIMdWIpc,https://open.spotify.com/track/7IVtc3I9GxFbBjEIMdWIpc,0.0
Submit to Death,Grotesque,206.0,958.0,11,-8.026,0,801.0,1.31e-06,105.0,101.0,162.0,99.172,,207640,4,0aR7EuGTaZhIDCGhDkzZ9B,https://open.spotify.com/track/0aR7EuGTaZhIDCGhDkzZ9B,4.0
Angels Blood,Grotesque,211.0,966.0,2,-8.774,1,156.0,2.56e-06,365.0,134.0,714.0,132.48,,456200,4,2xwnTs4jXicWADi6XxUkqP,https://open.spotify.com/track/2xwnTs4jXicWADi6XxUkqP,7.0
Ripped from the Cross,Grotesque,146.0,998.0,8,-6.237,1,134.0,7.19e-05,302.0,306.0,397.0,155.968,,254867,4,0LJL0BJ4tdh0HoRBVdobH9,https://open.spotify.com/track/0LJL0BJ4tdh0HoRBVdobH9,0.0
Corporation Pull-In,Terrorizer,0.28,974.0,2,-14.288,1,923.0,3.63e-05,896.0,0.24,613.0,112.098,,141600,4,6BQNfbPTuCM48vxFxAVLxH,https://open.spotify.com/track/6BQNfbPTuCM48vxFxAVLxH,8.0
The Rack,Asphyx,147.0,902.0,0,-11.256,1,114.0,7.17e-06,671.0,774.0,0.08,70.34,,545800,4,29TiVguF3zMn3daHnsKRvg,https://open.spotify.com/track/29TiVguF3zMn3daHnsKRvg,7.0
Pedigree Butchery,Carcass,207.0,792.0,11,-13.238,1,926.0,1.37e-05,348.0,114.0,278.0,77.158,,316333,4,5f58ajCZ69vn7ZCVwQR0Pz,https://open.spotify.com/track/5f58ajCZ69vn7ZCVwQR0Pz,6.0
Crucifixation,Deicide,213.0,918.0,11,-11.194,0,155.0,2.93e-06,356.0,674.0,758.0,149.049,,229893,4,59b7M45EWiwDOLQFg1vc0W,https://open.spotify.com/track/59b7M45EWiwDOLQFg1vc0W,0.0
Carnage in the Temple of the Damned,Deicide,274.0,936.0,10,-11.258,0,128.0,2.79e-06,227.0,258.0,828.0,117.647,,187733,4,3I4x4sm8Q1ESCIgW1Wao2U,https://open.spotify.com/track/3I4x4sm8Q1ESCIgW1Wao2U,4.0
Exit to Temptation,Morgoth,269.0,923.0,6,-6.418,0,772.0,429.0,2.55e-06,0.29,618.0,110.172,,362053,4,22nJN3zLyzyLRKEZ3lK4uZ,https://open.spotify.com/track/22nJN3zLyzyLRKEZ3lK4uZ,2.0
The Stench Of Redemption,Deicide,264.0,991.0,8,-4.623,0,172.0,4.62e-05,842.0,931.0,178.0,116.922,,249613,4,1GQ53zFkceMExs9KXYd2Ul,https://open.spotify.com/track/1GQ53zFkceMExs9KXYd2Ul,0.0
Storm Of Stress,Terrorizer,232.0,959.0,8,-15.179,1,141.0,29.0,925.0,118.0,641.0,117.68,,87600,4,2SduZ4qG5P63L2e1Z038es,https://open.spotify.com/track/2SduZ4qG5P63L2e1Z038es,8.0
Resistance,Morgoth,271.0,0.96,8,-7.358,1,991.0,3.37e-05,234.0,434.0,437.0,110.931,,289067,4,2LZcGCaoHpg23t6a2sEx5k,https://open.spotify.com/track/2LZcGCaoHpg23t6a2sEx5k,6.0
The Art of Sinking,Morgoth,348.0,935.0,2,-8.735,1,663.0,6.91e-05,856.0,998.0,996.0,111.028,,213627,4,1Hixx30ZfwiiQ6K95TTn25,https://open.spotify.com/track/1Hixx30ZfwiiQ6K95TTn25,4.0
Unholy Prophecies,Necrophobic,195.0,981.0,2,-4.248,1,151.0,323.0,345.0,263.0,182.0,91.416,,341560,4,2lNNXEqbQaz8y0M0E25R92,https://open.spotify.com/track/2lNNXEqbQaz8y0M0E25R92,2.0
Impending Diabolical Conquest,Incantation,143.0,993.0,3,-6.207,0,153.0,1.21e-06,921.0,0.32,328.0,152.853,,313400,4,2MYfyb48i72x5Zx7KXwbUD,https://open.spotify.com/track/2MYfyb48i72x5Zx7KXwbUD,6.0
Nervegasclouds,Vomitory,0.12,998.0,6,-3.352,0,336.0,4.72e-05,25.0,0.26,319.0,95.693,,319147,4,4O0U2uNV2CqNdVQFYBFxDO,https://open.spotify.com/track/4O0U2uNV2CqNdVQFYBFxDO,6.0
Raped in Their Own Blood,Vomitory,157.0,999.0,9,-2.58,1,158.0,11.0,184.0,102.0,303.0,85.564,,201533,4,3ACFAIxBDT72p3Oiy8zntn,https://open.spotify.com/track/3ACFAIxBDT72p3Oiy8zntn,4.0
Pure Death,Vomitory,213.0,997.0,9,-2.296,1,106.0,9.84e-05,108.0,291.0,33.0,82.396,,190493,4,5nqaUwWb6j7qwICKAkSWSn,https://open.spotify.com/track/5nqaUwWb6j7qwICKAkSWSn,4.0
The Voyage,Vomitory,258.0,996.0,7,-5.101,1,297.0,709.0,365.0,193.0,631.0,112.024,,302573,4,5ENHpbTUV2slzZAQRrEaeZ,https://open.spotify.com/track/5ENHpbTUV2slzZAQRrEaeZ,6.0
Forty Seconds Bloodbath,Vomitory,241.0,995.0,7,-5.498,1,332.0,134.0,931.0,147.0,543.0,116.208,,227920,4,2LiqweMD4PHH7XAYJtYtaM,https://open.spotify.com/track/2LiqweMD4PHH7XAYJtYtaM,0.0
Forever in Gloom,Vomitory,255.0,984.0,7,-5.958,1,195.0,24.0,723.0,103.0,806.0,106.224,,171347,4,7e6RjpP3QwNxuJb0jCw7ss,https://open.spotify.com/track/7e6RjpP3QwNxuJb0jCw7ss,4.0
Revelation Nausea,Vomitory,173.0,995.0,2,-4.808,1,785.0,2.12e-06,825.0,303.0,304.0,120.427,,194547,4,1cnemr4Gzfzp4mNFgsWO10,https://open.spotify.com/track/1cnemr4Gzfzp4mNFgsWO10,4.0
The Corpsegrinder Experience,Vomitory,236.0,994.0,2,-5.42,1,922.0,1.44e-06,0.92,271.0,323.0,118.44,,258480,4,5xSmXzRXwiwnmzfcqiHiDO,https://open.spotify.com/track/5xSmXzRXwiwnmzfcqiHiDO,0.0
Beneath The Soil,Vomitory,747.0,996.0,6,-5.262,0,113.0,2.36e-06,893.0,425.0,354.0,176.744,,294587,4,4NJ6zrZsAvH20danMRqWGy,https://open.spotify.com/track/4NJ6zrZsAvH20danMRqWGy,6.0
Return to the Eve,Sadistic Intent,206.0,994.0,0,-4.7,1,267.0,7.79e-05,533.0,216.0,57.0,148.368,,255640,4,6cgEjSoYO2Ep5NLYe0Sj6t,https://open.spotify.com/track/6cgEjSoYO2Ep5NLYe0Sj6t,0.0
Immense Intense Suspense Barricade,Phlebotomized,192.0,719.0,5,-8.371,0,55.0,1.0,883.0,647.0,353.0,179.661,,356000,3,79Mk573REBkr1oAmZV974r,https://open.spotify.com/track/79Mk573REBkr1oAmZV974r,2.0
Desecration of Alleged Christian History,Phlebotomized,219.0,675.0,5,-13.764,0,634.0,7.0,785.0,0.31,141.0,128.623,,347747,4,4COegTlqWghCdWqX7LHoeW,https://open.spotify.com/track/4COegTlqWghCdWqX7LHoeW,2.0
Fate of a Devotee & Devoted to God,Phlebotomized,252.0,837.0,0,-12.778,1,139.0,134.0,933.0,398.0,134.0,114.532,,360707,4,3E85o1xtJ0gzTwp0AqYjqU,https://open.spotify.com/track/3E85o1xtJ0gzTwp0AqYjqU,2.0
Feces for Jesus,Severe Torture,322.0,0.96,10,-5.349,0,198.0,333.0,942.0,593.0,159.0,118.17,,197000,4,3v1ArytUU7pyDnZXsGbmhT,https://open.spotify.com/track/3v1ArytUU7pyDnZXsGbmhT,4.0
Blood,Severe Torture,309.0,956.0,1,-5.344,1,153.0,374.0,956.0,119.0,102.0,97.006,,173787,3,46KOAaKWs5bd3Nc7jKlQax,https://open.spotify.com/track/46KOAaKWs5bd3Nc7jKlQax,4.0
Decomposing Bitch,Severe Torture,273.0,968.0,1,-5.561,1,189.0,4.78e-05,947.0,188.0,126.0,140.662,,290560,3,2ET7Y90KjmapZNkROpwBvs,https://open.spotify.com/track/2ET7Y90KjmapZNkROpwBvs,6.0
Vomit Floods of Christian Remains,Imprecation,215.0,716.0,9,-17.937,1,468.0,333.0,919.0,155.0,106.0,82.767,,376973,4,698va1AKiPxa6JEMJbj6Om,https://open.spotify.com/track/698va1AKiPxa6JEMJbj6Om,2.0
Emperor of the Infernal Spirits,Imprecation,255.0,765.0,9,-15.53,1,724.0,589.0,299.0,117.0,936.0,134.099,,233427,4,4vAUcqRcU0qq3tYrjOYULN,https://open.spotify.com/track/4vAUcqRcU0qq3tYrjOYULN,0.0
The Throne Is Lost,Imprecation,195.0,917.0,1,-15.185,1,0.13,135.0,709.0,609.0,385.0,87.492,,266333,3,03riWjaoIwwehOJB23bctR,https://open.spotify.com/track/03riWjaoIwwehOJB23bctR,6.0
Nocturnal Feast of the Luciferians,Imprecation,204.0,911.0,4,-12.375,1,103.0,156.0,861.0,599.0,792.0,80.467,,200907,4,4yCqpunpd54fxFLVtvO88v,https://open.spotify.com/track/4yCqpunpd54fxFLVtvO88v,4.0
The Sixteenth Six-Tooth Son of Fourteen Four Regional Dimensions,Demilich,156.0,891.0,2,-4.387,1,79.0,183.0,875.0,836.0,409.0,89.005,,209640,4,2CtIIlJH136IwYiEeXzcsE,https://open.spotify.com/track/2CtIIlJH136IwYiEeXzcsE,4.0
Inherited Rowel Levitation - Reduced Without Any Effort,Demilich,211.0,959.0,1,-4.137,0,987.0,492.0,906.0,374.0,188.0,93.15,,202640,4,3a7ZijXizcXMpZg7BPS2Di,https://open.spotify.com/track/3a7ZijXizcXMpZg7BPS2Di,4.0
The Echo (Replacement),Demilich,236.0,964.0,2,-4.01,1,77.0,237.0,903.0,378.0,198.0,93.789,,266640,3,6QyHPSftJKKwZAO7vf0pCp,https://open.spotify.com/track/6QyHPSftJKKwZAO7vf0pCp,6.0
The Faces Right Below the Skin of the Earth,Demilich,146.0,951.0,1,-7.662,0,0.1,1.69e-06,949.0,722.0,728.0,89.247,,284387,4,78Il4uvXABzhLjtSkXvlHf,https://open.spotify.com/track/78Il4uvXABzhLjtSkXvlHf,6.0
Emptiness of Vanishing,Demilich,143.0,972.0,1,-7.903,0,0.14,0.0,786.0,352.0,476.0,92.371,,231760,3,796RAmokzZtm4ruQjjjM57,https://open.spotify.com/track/796RAmokzZtm4ruQjjjM57,0.0
Immortal Coil,Morpheus Descends,128.0,926.0,1,-11.072,1,286.0,7.47e-06,928.0,0.18,777.0,42.817,,225640,4,27IZlIBGSmhgpywsatVR1y,https://open.spotify.com/track/27IZlIBGSmhgpywsatVR1y,0.0
Subordinate to the Domination,Pestilence,185.0,977.0,4,-5.264,1,199.0,2.94e-05,129.0,198.0,224.0,98.035,,258200,4,7B9jifeihxcMC4CYBl6gzq,https://open.spotify.com/track/7B9jifeihxcMC4CYBl6gzq,0.0
Tears,Desultory,227.0,935.0,8,-6.195,1,169.0,1.14e-05,163.0,332.0,0.39,108.333,,259467,4,1kZplwsVCQhLHOm4C9N3aU,https://open.spotify.com/track/1kZplwsVCQhLHOm4C9N3aU,0.0
Ineffectual Condition,Desecrator,195.0,969.0,0,-9.263,1,104.0,189.0,907.0,172.0,237.0,170.867,,339001,4,3RAxyzxrvmQuB9DkDoiPmQ,https://open.spotify.com/track/3RAxyzxrvmQuB9DkDoiPmQ,2.0
Nothing Changes Anything,Desecrator,294.0,897.0,0,-9.765,1,102.0,159.0,902.0,444.0,287.0,172.909,,436335,4,6xlSTmt5piHn3gpEctPHBU,https://open.spotify.com/track/6xlSTmt5piHn3gpEctPHBU,2.0
Subconscious Release,Desecrator,243.0,886.0,0,-11.57,1,618.0,105.0,912.0,403.0,0.14,155.8,,479762,4,2T3nGCnuibz8gslXrryuV7,https://open.spotify.com/track/2T3nGCnuibz8gslXrryuV7,7.0
Killing Joke,Desecrator,0.27,929.0,0,-10.475,1,604.0,405.0,779.0,297.0,461.0,155.819,,306220,4,6vsyhViXwyLpWpOWc0Vcyn,https://open.spotify.com/track/6vsyhViXwyLpWpOWc0Vcyn,6.0
Suspended Animation,Pestilence,243.0,994.0,7,-5.022,0,104.0,5.4e-06,664.0,367.0,163.0,105.276,,208533,4,0FlQTh4EmFJOXaI87C9tnQ,https://open.spotify.com/track/0FlQTh4EmFJOXaI87C9tnQ,4.0
Ominous Lamentation,General Surgery,141.0,875.0,3,-5.672,0,775.0,6.27e-06,953.0,135.0,911.0,81.719,,191867,3,5hXwhzrOCMhy5wwbCrtoZ6,https://open.spotify.com/track/5hXwhzrOCMhy5wwbCrtoZ6,4.0
Slithering Maceration of Ulcerous Facial Tissue,General Surgery,915.0,946.0,4,-4.855,1,146.0,4.9e-06,904.0,802.0,414.0,201.369,,71160,4,6Cm2mtMuVCRwyYHW04LWV8,https://open.spotify.com/track/6Cm2mtMuVCRwyYHW04LWV8,8.0
Grotesque Laceration of Mortified Flesh,General Surgery,0.21,979.0,4,-3.805,1,87.0,3.38e-06,901.0,158.0,0.12,80.858,,90467,4,6C2h9esE2h2o8mdNRjDtJ4,https://open.spotify.com/track/6C2h9esE2h2o8mdNRjDtJ4,8.0
Overlord,Liers In Wait,225.0,982.0,8,-9.838,1,0.12,6.02e-05,398.0,125.0,397.0,138.109,,226000,4,6NOkDsQoWe5akPrRn0lEEx,https://open.spotify.com/track/6NOkDsQoWe5akPrRn0lEEx,0.0
Bleeding Shrines of Stone,Liers In Wait,0.21,988.0,1,-9.227,1,118.0,2.7e-05,445.0,205.0,904.0,137.657,,180000,1,5rOKqLJlzl7L0bziSvOnVn,https://open.spotify.com/track/5rOKqLJlzl7L0bziSvOnVn,4.0
Impaled Existence,Malevolent Creation,306.0,909.0,11,-11.298,0,773.0,4.05e-05,362.0,141.0,129.0,111.372,,205333,4,4vpnQpoxJyT8IwZYjdBoSs,https://open.spotify.com/track/4vpnQpoxJyT8IwZYjdBoSs,4.0
Blind,Sororicide,302.0,625.0,11,-15.22,1,533.0,297.0,677.0,171.0,153.0,123.766,,276503,4,7mlkpooqbWjQIXharAUNZN,https://open.spotify.com/track/7mlkpooqbWjQIXharAUNZN,6.0
Martyr,Fear Factory,302.0,799.0,1,-10.968,0,974.0,9.81e-05,0.27,132.0,342.0,78.099,,246067,4,1PGWezmLt3WUvl8CiJgl3q,https://open.spotify.com/track/1PGWezmLt3WUvl8CiJgl3q,0.0
Leechmaster,Fear Factory,249.0,942.0,2,-9.313,1,0.11,1.1e-05,677.0,295.0,393.0,93.309,,234200,4,4CjbYbiIoCDszTWVktesIX,https://open.spotify.com/track/4CjbYbiIoCDszTWVktesIX,0.0
Scapegoat,Fear Factory,236.0,914.0,7,-10.414,1,566.0,6.83e-05,735.0,335.0,385.0,95.574,,273200,4,76ieKjJ6nagh6kG0f11V1R,https://open.spotify.com/track/76ieKjJ6nagh6kG0f11V1R,6.0
Demanufacture,Fear Factory,547.0,981.0,1,-4.979,1,934.0,4.29e-05,318.0,737.0,185.0,96.035,,252853,4,2f7IhxfM0yLSqGOPyzlYvi,https://open.spotify.com/track/2f7IhxfM0yLSqGOPyzlYvi,0.0
Demon Of The Fall,Opeth,347.0,954.0,2,-5.769,0,117.0,2.3e-05,807.0,947.0,0.12,103.187,,373387,3,4UyHN8xiWTytFyirUNl1Pk,https://open.spotify.com/track/4UyHN8xiWTytFyirUNl1Pk,2.0
April Ethereal,Opeth,254.0,964.0,6,-5.731,0,899.0,1.18e-05,575.0,531.0,221.0,96.961,,521560,3,018niUa0zEJujaSxDAcFdp,https://open.spotify.com/track/018niUa0zEJujaSxDAcFdp,7.0
Unholy Blasphemies,Morbid Angel,283.0,862.0,9,-10.588,1,128.0,5.26e-06,388.0,931.0,263.0,124.194,,240333,4,5WPKK8Kw9u4sooRyizPkkh,https://open.spotify.com/track/5WPKK8Kw9u4sooRyizPkkh,0.0
The Ancient Ones,Morbid Angel,303.0,882.0,1,-7.845,1,664.0,327.0,378.0,134.0,501.0,141.376,,353493,4,38Ql1hgcSxnWwzgM40INI1,https://open.spotify.com/track/38Ql1hgcSxnWwzgM40INI1,2.0
Vengeance Is Mine,Morbid Angel,483.0,964.0,1,-8.169,1,0.11,1.33e-05,15.0,157.0,401.0,117.645,,195200,4,6LPpbyVWzKSX5kDr0kuDsA,https://open.spotify.com/track/6LPpbyVWzKSX5kDr0kuDsA,4.0
Dominate,Morbid Angel,469.0,0.95,10,-7.438,0,722.0,8.17e-05,654.0,0.11,271.0,104.128,,160267,4,2TbmVgQN4U0d7TypoffqHc,https://open.spotify.com/track/2TbmVgQN4U0d7TypoffqHc,8.0
Nothing but Fear,Morbid Angel,321.0,921.0,7,-8.931,1,158.0,108.0,375.0,451.0,164.0,136.015,,272133,4,5mwGFR4xmBlbvxcjjAW405,https://open.spotify.com/track/5mwGFR4xmBlbvxcjjAW405,6.0
Heaving Earth,Morbid Angel,336.0,981.0,1,-8.369,1,0.16,356.0,556.0,465.0,216.0,129.842,,234067,4,3n0Dt32njpmGLx4smJr54B,https://open.spotify.com/track/3n0Dt32njpmGLx4smJr54B,0.0
Prayer of Hatred,Morbid Angel,316.0,967.0,1,-8.521,1,833.0,128.0,838.0,395.0,627.0,141.998,,268560,4,3ZHLULILwOux1mWKWN11SI,https://open.spotify.com/track/3ZHLULILwOux1mWKWN11SI,6.0
Nothing Is Not,Morbid Angel,423.0,865.0,6,-7.489,1,528.0,427.0,274.0,692.0,513.0,93.155,,284400,4,0igEQL30BfyI4g1tmFHd1k,https://open.spotify.com/track/0igEQL30BfyI4g1tmFHd1k,6.0
Summoning Redemption,Morbid Angel,442.0,949.0,4,-8.588,0,673.0,6.89e-05,103.0,862.0,485.0,90.109,,436693,4,3NLUCyLS1HLrzkbsKg30lJ,https://open.spotify.com/track/3NLUCyLS1HLrzkbsKg30lJ,2.0
"Ageless, Still I Am                                                                                                                                                            ",Morbid Angel,0.22,965.0,6,-6.43,1,108.0,178.0,865.0,124.0,398.0,124.664,,318040,4,719sjsuPpzbErlQDIqXL0z,https://open.spotify.com/track/719sjsuPpzbErlQDIqXL0z,6.0
Sold Baptism,Morgoth,255.0,958.0,9,-6.273,1,818.0,3.37e-05,0.0,313.0,228.0,137.152,,220507,4,7w41eRum4fayl77sD03oGG,https://open.spotify.com/track/7w41eRum4fayl77sD03oGG,0.0
Ceremonial Void,Monstrosity,265.0,912.0,7,-9.089,1,166.0,3.37e-06,159.0,117.0,285.0,125.77,,237533,5,4AjOW3CNMiROkz7qQgTEUH,https://open.spotify.com/track/4AjOW3CNMiROkz7qQgTEUH,0.0
Wolf Among Sheep,Broken Hope,396.0,738.0,10,-9.471,1,121.0,166.0,454.0,503.0,228.0,103.875,,287867,4,5csEmoBK0dFn6IE4vgi9OU,https://open.spotify.com/track/5csEmoBK0dFn6IE4vgi9OU,6.0
Severe Burns - Drowned Demo '89,Nihilist,151.0,959.0,3,-6.894,0,161.0,641.0,654.0,234.0,679.0,93.924,,340747,4,2tG1U2fUhgehuJscyoAVtD,https://open.spotify.com/track/2tG1U2fUhgehuJscyoAVtD,2.0
Vermin - Remixed & Remastered,Asphyx,273.0,993.0,7,-4.528,0,176.0,161.0,2.17e-06,312.0,398.0,129.494,,242013,4,6fBiIShwiFFJgVVs1pIj1m,https://open.spotify.com/track/6fBiIShwiFFJgVVs1pIj1m,0.0
At Horizon's End,Runemagick,472.0,982.0,11,-5.837,1,115.0,7.25e-06,813.0,695.0,127.0,94.932,,481067,4,5niCLOdbI950ZZelueWRhG,https://open.spotify.com/track/5niCLOdbI950ZZelueWRhG,7.0
The Black Wall,Runemagick,229.0,948.0,11,-7.639,0,102.0,1.34e-06,944.0,718.0,406.0,127.049,,254293,4,5yYGdzA4KGcJQQWGQRw7IJ,https://open.spotify.com/track/5yYGdzA4KGcJQQWGQRw7IJ,0.0
Enter the Realm of Death,Runemagick,0.49,971.0,6,-5.012,1,467.0,4.5e-06,858.0,801.0,234.0,117.09,,369107,4,51BSzRUhHIivazR4AqruFh,https://open.spotify.com/track/51BSzRUhHIivazR4AqruFh,2.0
Longing for Hades,Runemagick,423.0,955.0,6,-6.276,1,563.0,7.14e-06,885.0,0.12,322.0,81.95,,300600,4,5wGyDSvwZOjjeuJaD7veM3,https://open.spotify.com/track/5wGyDSvwZOjjeuJaD7veM3,6.0
Devoured Fears,Morta Skuld,262.0,0.95,5,-9.772,0,59.0,178.0,208.0,119.0,0.11,125.981,,371227,3,2ZJvLMiMO4MY1KKZMYklwB,https://open.spotify.com/track/2ZJvLMiMO4MY1KKZMYklwB,2.0
"And Here I Die, Satisfied - remastered 2001                                                                                                                                    ",Grave,314.0,973.0,7,-6.438,1,885.0,3.87e-06,634.0,222.0,362.0,156.881,,251933,4,50bxUEy93rtURxmQnkoLYS,https://open.spotify.com/track/50bxUEy93rtURxmQnkoLYS,0.0
The Rack - Remixed & Remastered,Asphyx,126.0,977.0,0,-5.627,1,199.0,4.01e-05,436.0,985.0,584.0,70.083,,546493,4,3C8mfbbG25UMJQYnmVFGBc,https://open.spotify.com/track/3C8mfbbG25UMJQYnmVFGBc,7.0
Christhammer,Angelcorpse,178.0,965.0,5,-9.527,1,929.0,1.45e-06,914.0,233.0,355.0,112.311,,347788,4,0rp143yMMm90tRJ5Ihsh4B,https://open.spotify.com/track/0rp143yMMm90tRJ5Ihsh4B,2.0
